-7049.36742175, 743.2697495, 34444.46046765
-14412.66000112,-9521.83787824,-6990.6358245
-4964.76673379,-1442.06968289, 4587.92035904
-8399.47035157,-6112.26962859, 4369.76533375
 5157.17589257,-393.65809111, 1135.16447425
-3754.83116973, 2245.53046719, 8080.63429094
-5478.86849314,-3191.65847472,-779.98592438
 2635.53402787, 7570.82463773, 4562.57516009
 17644.38815544, 5288.45091662,-19447.89796339
-17547.93695632, 7959.58083781, 10493.37219002
 1992.71166633, 1858.68231233,-73.11191665
 2597.22888675,-1909.29378637,-382.04278054
-8507.0641237, 2933.37328198, 14635.47817714
 13357.13277595,-42317.89982826,-31323.84932473
 4592.94780343,-11747.78542462,-1930.67206979
-6973.57179513,-105.29468556, 8205.20768259
 37529.51824659, 33415.89146108,-52137.20049421
 3814.74300185,-8238.00138811, 71041.81498457
 12650.77137749,-21403.59885245, 29304.36167754
 17621.79979467, 17221.55512742, 12801.78525372
 3289.39701229,-1335.24301456, 12335.8443709
-95004.62430457,-17232.94799849, 12280.50305472
-5236.20427247,-2562.57938627,-1815.61135115
-12863.19479965,-10218.50654353,-22848.58413151
-78636.80734994,-27846.71731635,-10718.10331852
 4705.03075491, 7124.03550274, 5801.26349676
-3438.00040516,-2079.7784896,-3435.06140943
 53764.67913478, 9984.49058148,-42752.01023742
-23890.96592998,-13524.98509091,-50476.90445358
 4611.57378772, 2059.54842342, 4088.30135541
 6838.7923202, 4444.51642238,-3323.26892523
-42217.84972153, 7306.44052977, 63266.0899511
 15827.51975528, 17885.52769129,-3911.39354486
 11990.37482117, 1560.81275302,-14673.37045839
 1305.41260708,-1120.59802435, 182.37555245
-23460.59895889,-30279.51575146,-30841.20051512
-30704.0797762, 40835.65833221, 3794.40940512
 25998.78018633, 51403.01207873, 32290.93546666
-42007.1791439, 14621.34941842, 16077.51678208
-2779.45773777, 8270.20532569, 16525.01255893
-1696.77908461, 17297.18663546,-71109.85541418
 5187.55008006,-6031.33069629, 14069.25645242
 1173.05173101, 3838.8667197, 1386.9692327
 25338.78133747,-15407.23095399, 16593.44527594
-562.04510301, 2641.36653191,-38.73732088
 14137.80759851, 13473.67821393,-44211.05856048
-10661.56399513,-53753.92051885,-92959.00436118
-15694.40215607, 15524.36987138, 30747.67112222
 6261.63841785, 1302.53384204, 12712.81092597
 2453.08807143, 50411.26046472,-46468.58338287
 2617.26163557, 1795.59546586,-7225.56788973
-6360.04496135,-4021.13912282,-2410.50075603
-24389.67471729,-51311.23033789,-48157.90330142
-4504.61692161,-3510.57338865,-2314.47873905
 1338.50644016,-3907.99717443, 816.35398265
-34768.48576195, 37649.26073874,-10801.00603985
 14684.40447455,-55769.14437388, 44264.84737973
 1957.33118339, 4049.39404164,-57.65608083
 3824.59367059, 516.47556088, 2720.95793777
-5168.45219542, 5832.93194828, 6664.62836597
 60924.28692663, 22181.85395923, 72032.3423102
-8867.70039072, 8312.99414351,-707.06101917
 86519.01030143, 82818.24414475,-26332.66600633
-20081.82381521, 30093.11972044,-36028.37786809
 66498.37013035, 56671.34201742,-4240.25671104
 12715.68729557,-14320.79484601, 43637.34655012
-3626.5628796,-7799.11144564,-1227.50151714
 2440.31262408, 27811.71854749,-13995.13499751
 391.87824116,-5387.38314655, 2815.2719795
 11837.12488051,-3779.86047698,-5256.63134399
 68712.03639031, 73395.53720253,-37803.99048796
 5722.67265664,-5745.77271575, 282.6805502
-4469.49255948, 4151.86268573, 6591.51255619
 4958.92196802,-2009.94174544, 682.01876314
-14229.34430988, 57914.39519053,-8744.41155324
 11727.89130248, 13507.39619547, 33800.79146302
 15368.66009075, 2213.21483896, 9842.33329179
 6663.56408674,-300.95125791, 4301.17372747
 15629.0021442,-6676.49638844, 10615.97682837
-23048.9290266, 10372.21356834, 25370.48772607
-10015.14966162,-30882.41596503, 36561.90084946
-9521.29052618, 207.19009785,-6448.29550847
-9571.45830013, 1432.86031663,-8245.84277315
-36938.38029396,-55756.82168527,-31469.83077177
-7202.37726683, 15257.12427056,-23993.74009896
-7759.28884543,-13697.38126085, 4446.36129516
-11752.92976729,-23342.85560574, 11280.80498792
-74971.70164746,-45798.02867847, 56173.21880201
-281.95810574,-10999.71083821,-6419.75509724
 12324.27029682, 14519.44326674,-11335.52882003
 9216.58949661,-3557.41572791, 4072.9158306
 7514.34077497,-15390.56539663, 36419.32885842
 3196.02381286, 25454.12394663, 18352.7071644
 15359.24139302, 23937.60530387, 91687.27452747
 234.70775577, 1821.12526145,-734.61060788
-19427.66599276,-4125.62231177, 13686.95500923
 42733.26209002, 29698.2417336, 43067.90701882
 4089.89926176,-31186.262612, 32373.11597944
-3808.22652858,-9661.76891912,-2960.25681765
-3554.87644018, 2838.95091876,-3812.91503935
 3383.61684945,-4410.36482365, 5927.47884056
 22126.80870768,-7189.05750604, 22907.03832237
 13102.44637733, 3461.12551442,-21442.67201076
-5367.3457953, 2151.34803987,-6153.0382695
 15728.93673194, 19938.85383112, 2164.98515088
 94.61478431,-1562.08891684, 1353.21846923
-46646.02037947, 57751.82138966, 38343.85855524
-16840.77475017, 3802.76924147, 696.43656987
 707.21350318,-5812.03476558, 686.55856704
-6984.8922573,-24089.6620835, 53740.7187492
-69442.64217785,-28589.32778657, 25110.04881897
 16781.87024776,-7807.75127225, 43322.02509242
 18308.46613149,-4760.43805215,-8127.43935006
 814.5238865, 30600.81650819, 60810.50801103
-3171.14274623, 480.73409669, 2987.89494934
-11224.10862909,-7406.54825978, 5308.83232486
-4949.7970298, 608.93221329,-19986.66975567
