 12060.30812507, 4213.67853981,-5629.40993639
 3002.80654418, 3869.00227474,-8188.26435288
 19435.51152533,-8728.81660534, 11964.97501941
-223.36847758, 2594.5380334,-5132.15630183
-55890.80658575,-12780.73569407,-25630.39564455
 170.3920613,-3020.837878, 28037.82292414
-3097.92736117, 92.48102704, 6074.60097091
-4061.06446161, 19784.41292082, 5263.07466067
-16165.46212821, 9719.24454873,-5291.53872242
-7691.88938673, 18574.07747006, 25406.58710374
 10.09125577, 3565.43028778, 3024.95225404
-5794.77656839, 242.69785688,-3820.52573522
-8071.59886031, 2893.0966588,-4178.36259096
-9206.9397582,-36198.69118662,-7806.11254698
 4102.91356052, 2839.39456817, 9657.71458979
 6675.16847054,-6931.0520222, 14908.78363934
 285.9219428, 268.2405326, 1763.43923977
 42447.66719612,-8743.5718721,-29837.40048211
 37756.75744579, 17140.00525203,-13640.21428051
-14798.72770376,-21897.09686834, 2717.14050665
 13613.83673709,-7108.77547051, 18683.90785084
 30542.88007612,-1644.81644732, 3664.68591446
 782.3526209, 339.70506401,-272.10898567
-9177.19261205,-13945.140255, 9595.48747407
-1305.71556625, 2560.02673549, 12025.78190923
-13314.20075927, 10039.60795305,-21001.27001968
-641.43600595,-10877.53199054,-15939.39668223
 31131.45282381,-41590.12134809,-14765.48839112
-3736.94557462, 18272.90013644, 3175.46776401
-2561.03538422, 4952.33297089, 457.27939474
-22533.6966787,-46326.54321289,-12564.11288478
-787.80647111, 5128.29037643,-7057.62277409
 4626.99172908, 4549.22712315, 12203.97840779
 9218.92994036,-6423.34777538,-1654.42917008
 692.82163423, 4650.9913072,-2016.84272465
-3520.81970548, 10521.53902788,-5781.37655467
 715.06297104, 7197.74900282,-8674.63548204
-5260.64983652,-5676.19249128, 13176.90875707
-194.68158545, 10743.9834658, 23488.22894494
 705.68851468,-11015.76587021, 15218.90665321
-4146.76475533, 2207.36152813, 10185.19559924
-7557.73423271,-4322.54355301,-25527.54735428
 1824.66607721,-1310.01498981,-3165.14844159
-27891.2517745,-18990.30084311, 2351.37816348
 2191.24119891, 2296.73461828, 2667.81155182
-4352.04242758, 2668.98480192,-6211.87304541
-1030.93489891,-869.70568921, 3076.68101268
-6955.26242481,-8032.95523958, 16800.71976408
-10993.93995663,-2371.87572343, 6897.95396872
 9288.50799309,-5591.87595961,-36381.08901581
 1979.70120248, 6936.12320541, 6165.89649485
 10726.90245883, 19727.06062042,-6923.60788481
 682.73462231, 2961.92364727, 1228.44695834
 8693.11891069,-509.00086298, 5572.83322299
-9016.31795352,-3642.82663754,-1829.28749218
 11937.58992093, 8371.18075133,-2392.81532929
-14008.45723868,-17726.23847249, 37465.20545555
 883.20622621, 7767.07223001, 26431.87655825
-8552.51937379,-9345.11939134,-30026.81195708
 6885.09690619, 7147.71374011, 7351.23710037
-15654.63946442, 7692.27490091,-15932.29659401
 7034.7940566,-40286.22199681,-7394.7281179
-4395.4646944,-4278.27434789,-56490.60505972
-2512.38634649,-627.45874892,-3227.6343991
-3348.20093281, 13610.85944054, 3846.06867083
-626.79497763,-4051.56694836, 29943.08649203
-3770.03621055, 7046.40637865,-1589.3337771
-10113.17125116,-4044.4323918, 6605.60841543
 1210.13980118,-12096.14547983, 372.46503599
 29092.88424162, 20422.75441649,-34521.98653398
 15000.93200852,-5492.48082645, 21029.45689771
 15670.17527567,-17518.14387295, 46818.17193286
-807.19839225, 275.88783646,-1028.49562389
 3972.04805669,-1766.90089648, 7015.68924278
 27856.0385307, 64793.76059576,-39342.97065704
-46715.26617779,-2093.33464563,-23847.11437624
 24769.3773174, 9808.75021709,-28.84264974
-699.34187088,-4277.62403777,-3575.95267756
 8054.45979899,-2185.60240767,-3690.8398379
-3324.26666715, 2343.30570882,-1045.30131521
-5053.17916435,-4812.35909254,-8411.15862312
-12668.64830726,-8149.87355542,-24374.23394561
 677.32189864,-551.64409375,-1004.20966808
-60481.53598993,-45223.31179926, 8193.84168957
-532.91759286,-1101.83022361,-739.04272932
-43676.85200067, 29951.81873522, 31715.10200562
 6612.38298108,-7309.04997897,-7237.48967082
-1087.32013067,-1186.73090097,-28467.06820415
 1110.80194606,-3714.98834791,-4003.43354164
 6532.79826666,-63453.38434307,-317.07969221
-9065.17925952,-13083.06393729,-10928.27825147
 828.80179101,-1049.40545349,-8521.58471476
 781.09430043,-2989.13687059, 924.10785162
-6240.55586549,-20054.16156158,-20003.69772861
-1918.45240335, 3434.71557962,-3145.55153422
-346.36846114, 1587.01547279, 5476.24980869
 674.58187324, 1732.9687065, 2269.02500082
-57195.30201027,-37506.69285754, 13359.5698647
-10948.37213981, 11059.53902149, 6571.38005664
 74260.91535326,-5627.23128114, 11643.13880352
 14260.82773074, 15776.85740328, 4818.75263775
-14585.55928987, 22763.68992631, 51226.77047022
-27866.43766379,-10982.65042479,-12787.03693091
 9350.48931748,-7602.02648846,-6444.06399201
 2143.54685766,-12593.83173896, 9357.60773712
-1464.33821663,-2140.78727186, 3639.13867084
 1077.79351415, 6067.45587758,-17594.96694536
-16821.41671246, 35695.08364978, 14847.47501484
-5002.16819238, 2256.8214822, 6953.70635101
 7725.44021561,-27514.67072469, 23923.80576214
-5754.84262478, 1975.09665423, 7418.29448301
 25688.17252179,-10669.39408019,-6906.01693521
-2571.05410023,-2084.14398614, 844.38353464
-8931.06069529, 10934.07805194, 19388.01081001
 18218.1512038, 39527.04273945, 28358.75999511
-40268.55818813, 45533.73584102,-33257.43707077
 22362.95269856, 4142.34028359,-3446.51451047
 55761.17982199, 30135.62821458,-41288.34940763
