 4130.63394979, 298892.55575601,-92942.54043016
 256971.16533168,-76436.61676434, 232838.88543899
 312150.87407274,-48627.57483476,-438859.47423503
 5311.09519886, 4001.48158321,-3405.1535143
 220066.11387727,-33236.41429142, 48637.01787432
-438202.31062123, 50141.03478779, 162484.10408228
-54329.33493274, 17792.61932967,-33210.28204899
-196002.59133079, 71988.16269539,-568760.32912832
-169874.46747024,-129691.16135041, 72960.1917108
 312944.44024229, 257270.84016484,-301677.48890943
-40650.55133605, 27454.00307175, 28979.2504806
 155672.59291453, 196889.19713495, 219422.99926857
 9351.99377415,-475542.19649981, 126839.84526041
 233221.0698931,-150427.38189552, 133627.10852776
 119177.708552,-135541.4410773, 43315.54247783
-77930.53585043, 109050.55191353, 338027.4557451
 1286.88937667,-635.12686029,-3095.5374476
 596477.97233885,-177408.5852425, 284095.20326196
-85189.45278691, 21790.84990518, 25945.91814471
-292972.06742286,-119951.4682938,-371266.11821765
 67476.85494467, 1294.20435095,-23938.00067158
-228341.18392916, 233447.86015385,-8666.56790895
-5222.97381428,-28752.2278341, 123839.62555851
-187929.07694495,-825196.94069299,-19066.6767363
 6562.74226079,-4646.22931126,-11328.91554281
-646650.98692332,-352723.22202661,-191984.23952045
 373349.65413025,-106732.95535447, 76864.60390187
 600440.29243847, 435117.58644729,-49671.69504449
-376669.98315496, 333203.67259019, 291523.72717624
-190811.63248448, 128394.84417883,-47352.50904119
-544521.7686979,-414403.92547667, 33536.57026067
-13340.95693206, 45039.15810017,-9889.25779028
 117584.78453188, 402864.51251243, 407655.90385713
 182931.03792944,-29524.05061877, 266690.04849529
-168564.14679187, 81069.09093367,-115488.60848287
 3652.24252213,-3232.82690898, 1651.83244696
-4292.92679694, 16856.8047586,-13465.22691915
-1404.73223437,-211549.57651925, 73093.10373839
-797934.59556865, 187993.86491372, 44529.64380334
